epoch,train_loss,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,fixed_epoch_count
88,0.0068664398849194,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
89,0.0068529237993061,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
90,0.0068452382632703,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
91,0.0067938554825054,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
92,0.0067284647996226,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
93,0.0067342859738862,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
94,0.0067555047203729,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
95,0.0067460803326541,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
96,0.006764830108502,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
97,0.0066581375506005,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
98,0.0066687880359866,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,1729,98.0
1,0.1005445941730781,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
2,0.0929142062310819,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
3,0.0625871594029444,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
4,0.0475815772090429,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
5,0.0371696855642913,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
6,0.0337861740340789,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
7,0.0327400156285291,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
8,0.0314766868856953,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
9,0.0294984748885955,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
10,0.0265838174034415,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
11,0.0235409587851645,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
12,0.0212308621516934,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
13,0.0195336645768012,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
14,0.0181285024379138,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
15,0.0167684425818331,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
16,0.0156683739596678,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
17,0.0147740659292465,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
18,0.0140023330019579,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
19,0.0131988790461126,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
20,0.0124416650077443,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
21,0.0119045774463886,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
22,0.0114321024858473,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
23,0.0110029425770964,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
24,0.010658255106781,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
25,0.0103743587195137,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
26,0.0099389457224327,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
27,0.0095908682701396,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
28,0.0093384395250015,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
29,0.0091878515725702,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
30,0.0089895937453817,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
31,0.0088605151362257,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
32,0.0087269944817195,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
33,0.0086455847240156,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
34,0.0085188348225697,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
35,0.0083990610285121,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
36,0.0083149726238147,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
37,0.0082750180552219,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
38,0.0081596102013632,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
39,0.0080551687145122,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
40,0.0079680333787828,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
41,0.007915957748062,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
42,0.0078067137744783,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
43,0.0077131779117072,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
44,0.0076417349911306,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
45,0.0075854184060001,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
46,0.0075367684924492,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
47,0.0075087885544807,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
48,0.0074614680602134,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
49,0.0074176272917768,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
50,0.0072754869858423,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
51,0.007236920154573,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
52,0.0072306378549079,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
53,0.007142758378644,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
54,0.0070648254067809,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
55,0.0070498135067338,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
56,0.0070163367293131,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
57,0.0070181281455321,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
58,0.0070540089907561,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
59,0.0070694492531963,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
60,0.0069700065931236,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
61,0.0069122293159181,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
62,0.0068760633652592,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
63,0.0067839510842329,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
64,0.0067414170878444,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
65,0.0067181083074782,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
66,0.0066433578292712,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
67,0.0065950669244759,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
68,0.0065954608037883,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
69,0.0065926501331965,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
70,0.0065510021994051,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
71,0.00666257655478,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
72,0.0066882378893134,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
73,0.0066317422028033,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
74,0.0065755104036702,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
75,0.0065095072462694,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
76,0.0064447214527998,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
77,0.006478725583005,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
78,0.00637192234029,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
79,0.0063322476019369,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
80,0.0062793072956947,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
81,0.0062643994703704,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
82,0.0062378555076357,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
83,0.0062273638403434,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
84,0.0061702856242104,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
85,0.006153143790585,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
86,0.0061355747064046,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
87,0.0061317476501435,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
88,0.0061550412511016,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
89,0.0061145089681685,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
90,0.0061063147161477,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
91,0.0060778508951634,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
92,0.006082511678292,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
93,0.0060753859533571,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
94,0.006091022302891,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
95,0.0060645445548917,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
96,0.0060925944282868,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
97,0.0060441084964959,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
98,0.0060017373332362,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,2718,98.0
1,0.1025479648216271,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
2,0.0953295858737863,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
3,0.0631262433565693,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
4,0.0529901318711999,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
5,0.046341557773175,outer,nato_outer_o2__train_quality_pass__test_field_quality_stress,2,ae,c8x16_z64_spectral_composite_clean,arpls_minmax,clean,3141,98.0
