evaluation_phase,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change,heldout_substrate_family,poster_axis,evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0434,0.0062433183638435,0.0031216591819217,0.0473367422913662,0.8837965545195751,0.0065540147985198,16,3,7,2,4.0,0.4673239594886275,0.1262006163597107,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0435,0.0156208969088729,0.0078104484544364,0.0358761537900846,0.951131087024394,0.0053387062078607,6,3,2,1,3.0,1.573650011552037,0.0759804844856262,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0436,0.0025719101570831,0.0012859550785415,0.0277885239334426,0.954630048256326,0.004584680626701,7,3,2,1,1.0,0.273222222630024,0.0652721524238586,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0437,0.0187024612208245,0.0093512306104122,0.0498081327886164,0.9358846125104104,0.0052042864489236,5,3,1,0,1.0,1.5070042102824424,0.0803968608379364,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0438,0.0195942533273219,0.0097971266636609,0.0465503750530742,0.9376737243499964,0.0052072669219757,7,3,2,1,3.0,0.1603390238317828,0.0390166640281677,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0439,0.0040190137254209,0.0020095068627104,0.0343667600481972,0.948820718386156,0.0046447034825437,7,3,2,1,2.0,0.5116279905684776,0.0443394184112548,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0440,0.0098905854472061,0.004945292723603,0.0376206343929929,0.9503178293009792,0.0057779325584747,10,4,2,1,2.5,0.3435360836037008,0.0579737424850463,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0441,0.0207024425188476,0.0103512212594238,0.038819015116202,0.9555476197356718,0.0052179561375773,6,5,2,1,1.0,0.2940381778482101,0.0496468544006347,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0442,0.0204779145328531,0.0102389572664265,0.0396513491792784,0.9538296058763124,0.0054651099183995,4,4,2,2,3.0,0.2192438769018823,0.0790902972221374,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0443,0.0153244918001839,0.0076622459000919,0.037383928153669,0.9558392186123668,0.0054145398276991,6,4,2,1,3.0,0.6826367409755343,0.0791088640689849,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0444,0.0043789991118399,0.0021894995559199,0.0327736442979248,0.954341626789734,0.0046910882471794,8,5,1,1,2.0,0.4702239976995206,0.0682293474674224,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0445,0.0093363592104272,0.0046681796052136,0.0351898871692106,0.9565841891202802,0.0050485190742516,7,4,2,1,1.0,0.2737656027912526,0.0396048128604888,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0446,0.0035989835492603,0.0017994917746301,0.0331414820705076,0.9540111283815572,0.0048113597217681,5,4,1,1,1.5,0.1893430872629246,0.0297200977802276,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0447,0.0036224878626774,0.0018112439313387,0.0302270103924736,0.95707358026751,0.0049731547817853,7,4,1,1,3.5,0.1381168043601504,0.0482319742441177,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0448,0.0050463591586972,0.0025231795793486,0.0320796964600202,0.95613266648993,0.0056483688649521,12,4,2,1,1.5,0.1844449577200595,0.0377436578273773,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0449,0.0028804308589177,0.0014402154294588,0.0329307587597746,0.9411217949604512,0.0049509911092796,6,3,3,2,1.0,0.3010576423732402,0.0697675943374633,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0450,0.0038694943280134,0.0019347471640067,0.0337059839119385,0.9545213401599156,0.0049779710526178,6,4,2,1,2.0,0.3517031478842982,0.0226806551218032,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0451,0.0028023348803742,0.0014011674401871,0.0283511607283969,0.952613376736178,0.004947712312652,5,2,2,1,2.5,0.2599908853288134,0.0423826575279235,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0452,0.0053903514841109,0.0026951757420554,0.0343843075587149,0.9489865149398258,0.0051603551282148,5,3,2,1,3.0,0.3274934308365254,0.0278266072273254,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0478,0.0025228055792189,0.0012614027896094,0.0395203317468272,0.953416387164144,0.0050532173661382,12,7,4,4,1.0,0.2303118605070516,0.0485229939222335,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0479,0.0021113364644608,0.0010556682322304,0.0299380309118544,0.9577017807660702,0.0070526123455991,17,8,5,5,1.0,0.2738312022099679,0.0721536725759506,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0480,0.0029261722773172,0.0014630861386586,0.0501313923419541,0.9433145809008946,0.0041681937248046,6,5,4,4,1.0,0.0558817272204658,0.0507460087537765,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0481,0.0017859403447046,0.0008929701723523,0.0253295021863961,0.9674661382644932,0.0070324302132108,22,7,6,6,1.0,0.2231194014651889,0.0959356129169464,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0482,0.0008163210975224,0.0004081605487612,0.0211887885022213,0.994089362002853,0.0034915374089697,6,1,1,1,0.0,0.8328226458840597,0.0510612949728965,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0483,0.0019938931370243,0.0009969465685121,0.0336194723474041,0.9646507892564744,0.0057507197299439,14,7,6,5,1.0,0.1775291545676292,0.0745737850666046,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0484,0.001291647201107,0.0006458236005535,0.0295899969994097,0.9860449908732728,0.0036349793704825,7,2,3,2,1.0,0.0675846068856347,0.0611700862646102,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0485,0.0023792113190361,0.001189605659518,0.0335158934732064,0.9487750260894277,0.0074468728953174,22,11,6,5,1.0,0.2957821010917071,0.0514661371707916,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0486,0.002143004664174,0.001071502332087,0.0390357266234795,0.9745600714405854,0.00416181662544,7,5,3,3,1.0,0.2916589272539499,0.0867794007062912,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0487,0.0021269875568001,0.0010634937784,0.0374364036056497,0.979552884773174,0.0042157765903643,7,5,3,3,1.0,0.2800807478816019,0.0544904321432113,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0488,0.0017298810693472,0.0008649405346736,0.0284968758727824,0.9652745914035816,0.0060341603535094,15,9,5,5,1.0,0.3132614595838713,0.0542613863945007,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0489,0.0020391643249866,0.0010195821624933,0.0349331131529498,0.9674019775953632,0.0049470078281176,12,8,4,4,1.5,0.3872752335396772,0.048067957162857,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0490,0.0022710668303818,0.0011355334151909,0.0374026120531832,0.9641848897097752,0.0052388056226897,13,7,5,5,1.0,0.2683373900411374,0.0618339478969574,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0491,0.0021762490286012,0.0010881245143006,0.0382755215459296,0.967512865176536,0.0047244792209572,9,5,6,5,1.0,0.1691959593900202,0.0780972838401794,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0492,0.0020473943669034,0.0010236971834517,0.0377242010031972,0.9753937455983026,0.0046073737620775,9,6,4,4,0.5,0.3251575010023306,0.0871867574751377,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0493,0.0015147861567032,0.0007573930783516,0.031559029487672,0.9823293161001924,0.0040736639977486,9,3,3,2,1.0,0.0605113889988092,0.0425502061843872,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0494,0.0010854788465393,0.0005427394232696,0.0164421118129868,0.984378894868908,0.0068702342231491,22,10,5,5,1.0,0.2920704699873612,0.0558220148086547,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0495,0.0020966949009446,0.0010483474504723,0.0378193255356537,0.9751719126005646,0.0044828751206556,9,5,3,3,1.0,0.2722647465244548,0.0833745971322059,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0496,0.0025787053549269,0.0012893526774634,0.0269664267429589,0.961608926689904,0.0074510324520191,22,8,7,5,1.0,0.1375207850087417,0.0687532126903534,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0497,0.001984406334794,0.000992203167397,0.0249443800878667,0.9665805063448624,0.0078564764825361,24,7,6,4,1.0,1.6252053744091766,0.0544175505638122,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0498,0.0020478951711338,0.0010239475855669,0.0337457977168685,0.971874332206441,0.0054881767482895,13,8,6,6,1.0,0.2785553021149504,0.0696038827300071,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0499,0.0026650327513618,0.0013325163756809,0.044769952410131,0.973542622398187,0.0042739956240568,7,5,3,3,1.0,0.2781283283604835,0.0898318402469158,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0500,0.0019130901730622,0.0009565450865311,0.0348104562251947,0.9572790948527105,0.0059941214868532,14,8,6,5,1.0,0.2266491602008646,0.0571849942207336,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0501,0.0025852314780301,0.001292615739015,0.0431307290809367,0.9669609310065802,0.0044352968422962,9,5,4,4,1.0,0.2909288566588375,0.1012507677078247,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,poster_row_0502,0.0019047975022125,0.0009523987511062,0.0362315022660316,0.9772486159340524,0.004328103606323,8,4,3,3,0.5,0.2219576416406871,0.0761367119848728,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0428,0.0031818692909272,0.0015909346454636,0.0305674710501315,0.9678453090891636,0.0051089174845921,7,3,2,1,0.0,0.1131664121106671,0.125987708568573,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0429,0.0150572935493815,0.0075286467746907,0.0398552246616639,0.9570639318838638,0.0053043484757654,5,3,2,1,2.0,0.4041121977965969,0.0575971603393554,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0430,0.0038208519990963,0.0019104259995481,0.0262223930992836,0.9612486842576268,0.0060383532056584,13,4,2,1,4.0,0.4833812392843791,0.0591444671154022,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0431,0.0107211786013437,0.0053605893006718,0.0347738350282353,0.9655539421124067,0.0055493661689771,8,4,2,1,1.0,0.3053890924493778,0.0531002283096313,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0432,0.0128304561321064,0.0064152280660532,0.0378401525766448,0.9606526705975116,0.004957536427038,3,2,2,1,2.0,0.2586379943201479,0.1540283858776092,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0433,0.0112375804162211,0.0056187902081105,0.036363379217168,0.9644158413448798,0.0055504794205938,6,3,2,1,2.0,0.1649890454916835,0.0145127177238464,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0434,0.0077248740697866,0.0038624370348933,0.0472887969480097,0.885166395599837,0.0065013991376119,16,3,7,2,4.0,0.7759982567295177,0.1270626187324524,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0435,0.011646848645563,0.0058234243227815,0.0323541135754638,0.9630636953122196,0.0056549820822796,6,3,2,1,4.0,0.3241313026730812,0.0585136413574218,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0436,0.0024170564226101,0.001208528211305,0.0248947656197166,0.9639424103439022,0.0049390994038965,7,3,2,1,1.0,0.3318647632579638,0.12289360165596,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0437,0.0139871661122471,0.0069935830561235,0.0456036199139128,0.9517449175900314,0.0054294184927961,5,4,1,0,2.5,0.229823108522997,0.1351035833358764,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0438,0.014714036485784,0.007357018242892,0.0414359319364135,0.9555462484099242,0.0053947907925716,7,3,2,1,4.0,0.1942682897616337,0.0653377175331115,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0439,0.0030375269809017,0.0015187634904508,0.0298106522932551,0.964686404678836,0.0049179607250594,7,3,2,2,1.0,0.1532330944988029,0.0604458451271057,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0440,0.0069372719500782,0.0034686359750391,0.0322370550863614,0.9671295742771432,0.0059992452537907,10,5,2,1,3.0,0.2485678636040903,0.0447381734848022,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0441,0.0153224487311634,0.0076612243655817,0.0350851952747211,0.9676810519587516,0.0053422228639413,6,3,2,1,1.0,0.4104076093516759,0.0933313369750976,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0442,0.0151628666990747,0.0075814333495373,0.0359113217940786,0.965984484792766,0.0056831747935419,4,3,2,1,2.0,0.1917020811544975,0.0880733728408813,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0443,0.0113147176363693,0.0056573588181846,0.0346078087825219,0.965110360061472,0.0055420227275629,6,5,2,1,2.0,0.5409545891661908,0.0762866735458374,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0444,0.004327270127146,0.002163635063573,0.0304786106553326,0.9625038196689892,0.0047834275430068,8,3,1,1,2.0,0.240278685580037,0.1401716768741607,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0445,0.0065916915099207,0.0032958457549603,0.0314722607253159,0.9678622783349848,0.0051402281430949,7,4,2,1,1.5,0.2257913761335949,0.0899292230606079,Au,400-1800_common,,,,,,
poster,poster,poster_holdout_Au,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,poster_row_0446,0.0030905245727663,0.0015452622863831,0.0297118571553592,0.9654445449911444,0.005152387454374,5,3,1,1,1.0,0.3202725326608747,0.1160335540771484,Au,400-1800_common,,,,,,
