heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,corruption,severity,balanced_accuracy_supported,macro_f1_supported,prediction_agreement,latent_cosine_drift,reconstruction_mse,reconstruction_smooth_l1,reconstruction_spectral_angle,reconstruction_median_row_correlation,reconstruction_first_derivative_mae,repeatable_peak_recall,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.0,1.0,1.0,1.0,1.3359388049138943e-06,0.04178316190922497,0.020891580954612486,0.11871510783116347,0.759849535313525,0.010174710408888944,0.3745819397993311,2.0,0.7076611594307387,0.05330429971218109
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,gaussian_broadening,1.5,1.0,1.0,1.0,4.994869414076675e-06,0.04160286432211428,0.02080143216105714,0.11855068927168028,0.7600585817725818,0.010172242323183067,0.3729096989966555,2.5,0.7066288229753455,0.053305305540561676
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,0.5,0.9333333333333332,0.9326599326599326,0.9333333333333333,0.005136662162840366,0.04484205523377178,0.02242102761688589,0.12521430576705075,0.7239644975722671,0.010167290368718041,0.3745819397993311,2.5,0.7390249560372301,0.05518495291471481
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,1.0,0.88,0.8759818106655644,0.88,0.013827886432409286,0.04812168578675649,0.024060842893378245,0.13176727318806764,0.6730834587677831,0.010199597927922703,0.3862876254180602,2.5,0.782034287349541,0.056748826056718826
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,1729,composite,1.5,0.8666666666666667,0.8658078368223295,0.8666666666666667,0.03462696447968483,0.05233848760508785,0.026169243802543925,0.14063000543662818,0.6999299810996278,0.010187361689956048,0.3612040133779264,3.0,0.7599723869447914,0.06002906709909439
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,0.5,0.6933333333333334,0.611026551665821,0.9866666666666667,0.0015893904492259026,0.0428600115708463,0.02143000578542315,0.12484066065770145,0.7355432734207965,0.010097819803903431,0.3712374581939799,2.0,0.5085409252302575,0.08015628159046173
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,1.0,0.7600000000000001,0.7242647058823529,0.92,0.008384142071008682,0.046013724130893226,0.023006862065446613,0.12703455929948906,0.7335517175121337,0.010100588138338798,0.3695652173913043,2.5,0.5327650990494887,0.0779084786772728
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,scale_offset,1.5,0.7733333333333334,0.7437057138549675,0.9333333333333333,0.01488518062978983,0.048299615704400584,0.024149807852200292,0.12947332819254803,0.7027588008027178,0.010085461091937377,0.362876254180602,2.0,0.5138930519433068,0.08516678214073181
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,0.5,0.68,0.5841995841995842,0.9733333333333334,0.0020761180203408003,0.04254636699253753,0.021273183496268767,0.12607331664584398,0.7078215648146177,0.010093647229338793,0.36789297658862874,2.0,0.5184563003342862,0.07920458912849426
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,1.0,0.7066666666666667,0.6362433862433862,0.9733333333333334,0.007092821411788464,0.04222148330190965,0.021110741650954824,0.1296170582293857,0.7094900405587886,0.010074655271371913,0.3612040133779264,2.5,0.518766475092765,0.07895353436470032
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,smooth_baseline,1.5,0.6933333333333334,0.611026551665821,0.9866666666666667,0.013470802456140518,0.04237384939777704,0.02118692469888852,0.13097361023422568,0.6864476463406143,0.010062861269475669,0.3528428093645485,3.0,0.5052901055252254,0.07611747086048126
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,0.5,0.6933333333333334,0.611026551665821,0.9866666666666667,3.890991138177924e-05,0.042752462632930005,0.021376231316465003,0.12354440165272763,0.7294409766626915,0.01009474006350633,0.3712374581939799,2.0,0.45920000202540445,0.08251716196537018
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,1.0,0.6933333333333334,0.611026551665821,0.9866666666666667,0.00018238226766698062,0.043050085887945753,0.021525042943972877,0.12400752130929346,0.729706693596402,0.010101436722236396,0.36454849498327757,2.0,0.4835648663522605,0.08028944209218025
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_noise,1.5,0.6933333333333334,0.611026551665821,0.9866666666666667,0.0004457529284991324,0.043283652951020324,0.021641826475510162,0.12474115495710146,0.7296751628270983,0.010107925880842196,0.3729096989966555,2.0,0.4671108752398567,0.08007985353469849
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,0.5,0.7066666666666667,0.6362433862433862,1.0,1.5126069229154382e-05,0.04272165113156622,0.02136082556578311,0.12339275333421654,0.729308216781708,0.010093814745709407,0.3695652173913043,2.0,0.46781912582852886,0.07594166696071625
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,1.0,0.7066666666666667,0.6362433862433862,1.0,7.190307223936543e-05,0.042719381287403706,0.021359690643701853,0.12346221293432955,0.7343856171905943,0.010093602612277512,0.36622073578595316,2.0,0.47321911568743136,0.07769468054175377
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,isolated_spikes,1.5,0.7066666666666667,0.6362433862433862,1.0,0.00012226820399519056,0.042733432914170554,0.021366716457085277,0.12334701242532503,0.7358556533696324,0.010091016085671992,0.3695652173913043,2.0,0.49005334205626105,0.08013886213302612
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,0.5,0.68,0.5841995841995842,0.9733333333333334,2.8817654310842045e-05,0.042750533738547605,0.021375266869273803,0.1234382883776321,0.7307335626454275,0.010093753129527615,0.36789297658862874,2.0,0.4815690431143331,0.07613611221313477
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,1.0,0.7333333333333334,0.6825396825396824,0.9733333333333334,5.399862857302651e-05,0.04273325374655906,0.02136662687327953,0.12329201631592256,0.7307335626454275,0.01009226342987351,0.36454849498327757,2.0,0.47150763800733975,0.07766079902648926
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,edge_filled_shift,1.5,0.7066666666666667,0.6362433862433862,0.9466666666666667,7.052739238133654e-05,0.042719762927639064,0.021359881463819532,0.12331547665812882,0.7309503338914439,0.01009486919116621,0.35618729096989965,2.0,0.5285765097515517,0.0776064470410347
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,0.5,0.7066666666666667,0.6362433862433862,1.0,2.1298725982887845e-07,0.04268270130190462,0.02134135065095231,0.12329161710012776,0.7309095102282974,0.010093721904383813,0.3695652173913043,2.0,0.4619140795171348,0.0774381048977375
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,1.0,0.7066666666666667,0.6362433862433862,1.0,2.6885668376053218e-06,0.04248203611046426,0.02124101805523213,0.1230803466510067,0.7310417780488057,0.010091734393105017,0.36789297658862874,2.0,0.4801509587019581,0.07655803486704826
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,gaussian_broadening,1.5,0.7066666666666667,0.6362433862433862,1.0,7.715225365245715e-06,0.042294609429165055,0.021147304714582527,0.1228688245328091,0.7312695594153757,0.010089599178906549,0.36622073578595316,2.0,0.4832418500313487,0.07594309747219086
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,0.5,0.7600000000000001,0.7242647058823529,0.9466666666666667,0.0045991381630301476,0.04387520480477165,0.021937602402385827,0.12864056390641654,0.7038066989408018,0.010098290981337294,0.35618729096989965,2.0,0.5242400364160049,0.0801360011100769
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,1.0,0.7466666666666667,0.7039114851176563,0.9066666666666666,0.012230675667524338,0.044634630939358926,0.022317315469679463,0.13207785720823886,0.6759112302504541,0.010088875049473148,0.35618729096989965,2.5,0.5512049580377851,0.08168834447860718
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,2718,composite,1.5,0.7866666666666666,0.76232917409388,0.92,0.03053887002170086,0.04809249909195188,0.02404624954597594,0.14010757237571372,0.6901549129613722,0.010055290980129628,0.3494983277591973,2.5,0.5326008745650415,0.08700757846236229
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,0.5,0.9866666666666667,0.9866613311991462,1.0,0.0017617829144001007,0.03564385726212352,0.01782192863106176,0.12158113157670042,0.7182469330106473,0.010183759465284568,0.3394648829431438,3.0,0.48052407404796943,0.07177972793579102
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,1.0,0.9333333333333332,0.9326599326599326,0.92,0.010307518765330315,0.038979478614383695,0.019489739307191847,0.12323783185083582,0.7321493398622229,0.01018730281205949,0.342809364548495,3.0,0.5157924913020491,0.07400426268577576
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,scale_offset,1.5,0.9733333333333333,0.9732905982905984,0.96,0.015155198983848095,0.04158729296856767,0.020793646484283834,0.12571267359461782,0.7016423111970349,0.010181238031129275,0.34615384615384615,2.5,0.48963636051753645,0.07617297023534775
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,0.5,0.9733333333333333,0.9732905982905984,0.9866666666666667,0.0021522107999771833,0.03495189137671411,0.017475945688357055,0.12294280578391782,0.7124357692510574,0.01013295713656913,0.33612040133779264,2.5,0.4809955877444155,0.07155141234397888
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,1.0,0.9733333333333333,0.9732905982905984,0.9866666666666667,0.008830022998154163,0.035036324436998056,0.017518162218499028,0.12725780717312746,0.7091903987384185,0.010100549468353467,0.3511705685618729,2.5,0.4616288283078024,0.06666842848062515
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,smooth_baseline,1.5,0.9466666666666667,0.9463231347289319,0.96,0.01788722723722458,0.03528145319971186,0.01764072659985593,0.12999142931826746,0.6712568543216978,0.010097940703234953,0.35451505016722407,3.0,0.4528555598811699,0.07270795106887817
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,0.5,0.9866666666666667,0.9866613311991462,1.0,1.9148190403939225e-05,0.035826270655572104,0.017913135327786052,0.12037713398815936,0.7268914729377101,0.010188361531634499,0.3177257525083612,3.0,0.49833550675821087,0.06690551340579987
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,1.0,1.0,1.0,0.9866666666666667,0.00010247866157442331,0.03636415344442445,0.018182076722212226,0.12032965710553792,0.7270829899362506,0.010210920265688246,0.3210702341137124,3.0,0.5010910840293126,0.06702715158462524
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_noise,1.5,0.9866666666666667,0.9866613311991462,1.0,0.000220232002902776,0.03703912751468895,0.018519563757344475,0.12056701718652142,0.7289906851782646,0.010234362336442048,0.32274247491638797,3.0,0.4985686234774285,0.06794098019599915
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,0.5,0.9866666666666667,0.9866613311991462,1.0,1.186529743790743e-06,0.03556901391038349,0.017784506955191744,0.12037561684624876,0.7255978904067559,0.010174727819701296,0.3210702341137124,3.0,0.49602604131508804,0.06861947476863861
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,1.0,0.9866666666666667,0.9866613311991462,1.0,4.448095751286019e-06,0.03559177027868848,0.01779588513934424,0.12040938932960477,0.7231937182423762,0.010176191676586416,0.32274247491638797,3.0,0.4967599062051778,0.06862109899520874
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,isolated_spikes,1.5,0.9866666666666667,0.9866613311991462,1.0,8.340676686202642e-06,0.03560874771784736,0.01780437385892368,0.12047229548974286,0.7242087510067862,0.010177963607382289,0.32274247491638797,3.0,0.4958571572733217,0.06981812417507172
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,edge_filled_shift,0.5,0.9733333333333333,0.9732905982905984,0.9866666666666667,5.0338108849246055e-05,0.035533940464699425,0.017766970232349712,0.12038793942942753,0.7258476419688219,0.010173413940254526,0.32274247491638797,3.0,0.4961192790385376,0.0686168521642685
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,edge_filled_shift,1.0,1.0,1.0,0.9866666666666667,8.664369670441374e-05,0.035552460280055806,0.017776230140027903,0.12033811388515905,0.7262755766492067,0.010170389218631039,0.3177257525083612,3.0,0.4952194775353034,0.06889693439006805
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,edge_filled_shift,1.5,0.9866666666666667,0.9866613311991462,1.0,0.00012108246301067993,0.035557037035295794,0.017778518517647897,0.12040589099545389,0.7251857645620582,0.010171118338948664,0.32608695652173914,3.0,0.48445967668971274,0.0687292218208313
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_broadening,0.5,1.0,1.0,0.9866666666666667,1.3828277189986693e-07,0.035465999718960514,0.017732999859480257,0.1203297471167609,0.725228000660949,0.010171723306446109,0.3210702341137124,3.0,0.49576273729589926,0.0685654729604721
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_broadening,1.0,1.0,1.0,0.9866666666666667,2.002715973503655e-06,0.03526521581269421,0.017632607906347107,0.12023937486453334,0.7247096323902266,0.010168282101721186,0.32441471571906355,3.0,0.49562955865528724,0.06873451173305511
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,gaussian_broadening,1.5,1.0,1.0,0.9866666666666667,5.407333446783014e-06,0.03508833307499805,0.017544166537499024,0.12017074056252333,0.7241956660907767,0.010165310501250566,0.32441471571906355,3.0,0.4955243002862903,0.06919382885098457
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,composite,0.5,0.9199999999999999,0.9188311688311689,0.9333333333333333,0.005023093894124031,0.03647409114635631,0.018237045573178155,0.12408691210118067,0.7109002029923631,0.010144530864810387,0.3411371237458194,2.5,0.4890012695971697,0.06333456188440323
PICO,400-1800_common,poster,poster_holdout_PICO,,dae,c16x32_z64_spectral_composite_mixed_progressive,minimal_minmax,mixed_progressive,3141,composite,1.0,0.8933333333333334,0.8905309250136836,0.9066666666666666,0.015069383196532726,0.03722040227630098,0.01861020113815049,0.12850246812243693,0.6778525777148915,0.010139277532539494,0.3528428093645485,2.5,0.4320512917693101,0.06701922789216042
