scenario,outer_fold,declared_seed,evaluation_subset,representation,confidence_kind,observation_uid,true_label,predicted_label,raw_prototype_confidence,calibrated_correctness_probability,instrument,sensor_family
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,2718,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row260,blank,benzyl_fentanyl,-0.4038397371768951,0.34380521048970064,Pendar-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,2718,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row317,4_ANPP,benzyl_fentanyl,-0.4787788987159729,0.33692825384887115,Pendar-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,2718,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row488,benzyl_fentanyl,acetaminophen,-0.2020833045244217,0.36264181725448685,Pendar-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row144,acetaminophen,4_ANPP,-0.3417924046516418,0.34263247966206295,Pendar-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row146,acetaminophen,4_ANPP,-0.4433517754077911,0.3434194610898874,RMX-2,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row176,ethyl_paraoxon,acetaminophen,-0.419019490480423,0.34323083215760214,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row178,ethanol,ethyl_paraoxon,-0.551727831363678,0.34426021453104455,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row186,ethyl_paraoxon,ethanol,-0.3618266880512237,0.3427876565621696,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row189,ethanol,ethyl_paraoxon,-0.3110356628894806,0.34239431670919007,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row383,4_nitrophenol,acetaminophen,-0.311840146780014,0.34240054517051266,Pendar-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row2,ethyl_paraoxon,acetaminophen,-0.3059298396110534,0.3423547877583365,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row4,ethanol,acetaminophen,-0.3470207154750824,0.3426729726549377,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row57,4_nitrophenol,ethyl_paraoxon,-0.4582448601722717,0.34353493976878086,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row260,blank,benzyl_fentanyl,-0.3325343132019043,0.3425607818505362,Pendar-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row317,4_ANPP,benzyl_fentanyl,-0.2963403761386871,0.3422805526715434,Pendar-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_field_quality_stress,3,3141,field_quality_stress,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row488,benzyl_fentanyl,acetaminophen,-0.4093507826328277,0.34315589205725633,Pendar-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row18,4_ANPP,acetaminophen,-0.3294818997383117,0.6639435928743138,Agilent-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row224,ethanol,ethyl_paraoxon,-0.2950491309165954,0.681621877369162,Mira-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row240,ethanol,ethyl_paraoxon,-0.3042392134666443,0.6769518436848677,Agilent-3,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row89,blank,ethyl_paraoxon,-0.3360971510410309,0.6604920162870235,Mira-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row170,acetaminophen,ethanol,-0.2178234159946441,0.7193763938550298,Pendar-2,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row178,acetaminophen,ethanol,-0.140176847577095,0.7544497739745321,RMX-2,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row244,acetaminophen,benzyl_fentanyl,-0.3479999601840973,0.6542386348338539,Pendar-2,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row248,acetaminophen,ethyl_paraoxon,-0.3518455028533935,0.6522067221648176,Pendar-2,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row294,ethanol,ethyl_paraoxon,-0.2335779815912246,0.7118983271811193,Agilent-3,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row295,ethanol,acetaminophen,-0.1694266647100448,0.7415920353419215,Mira-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row304,ethanol,ethyl_paraoxon,-0.3107599914073944,0.6736166356939771,Agilent-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row310,ethanol,4_nitrophenol,-0.158202975988388,0.7465772066537035,RMX-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row312,ethanol,blank,-0.1462820619344711,0.7518020227299633,Mira-2,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row314,ethyl_paraoxon,acetaminophen,-0.2477583736181259,0.7050670301107184,Mira-2,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row392,4_nitrophenol,ethyl_paraoxon,-0.2654140889644623,0.6964313432027599,RMX-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row83,4_nitrophenol,ethyl_paraoxon,-0.1952360123395919,0.7298885762971851,Pendar-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row257,blank,ethanol,-0.4049035906791687,0.6236315405513945,Pendar-1,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row261,blank,4_ANPP,-0.1336637586355209,0.7572533358693789,Mira-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row264,blank,benzyl_fentanyl,-0.2269241362810135,0.7150710943035565,Mira-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row301,4_ANPP,blank,-0.3274761438369751,0.6649866883446847,Mira-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row311,blank,ethanol,-0.29331174492836,0.6825006961188224,Mira-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row320,blank,4_ANPP,-0.0247190967202186,0.8008796930347378,Pendar-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row326,4_ANPP,ethyl_paraoxon,-0.2708485722541809,0.6937447196544863,Mira-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row339,4_ANPP,benzyl_fentanyl,-0.4533108174800873,0.5967826946721534,Agilent-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row343,blank,acetaminophen,-0.5851067304611206,0.5211506241387515,Agilent-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row346,blank,ethanol,-0.4753544926643371,0.5843505439734897,Pendar-1,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row415,acetaminophen,4_ANPP,-0.1626069396734237,0.7446287167785571,Mira-1,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row416,acetaminophen,4_ANPP,-0.1073346361517906,0.7683636169519446,Agilent-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row491,benzyl_fentanyl,ethyl_paraoxon,-0.453331857919693,0.5967708847060503,Pendar-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,1729,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row500,benzyl_fentanyl,ethanol,-0.1917331367731094,0.7314964177307519,Agilent-3,GaN_polymer
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row18,4_ANPP,acetaminophen,-0.3402446806430816,0.6198350051729017,Agilent-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session1_row240,ethanol,ethyl_paraoxon,-0.2697064876556396,0.6566640619601932,Agilent-3,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row89,blank,ethanol,-0.3639771640300751,0.6071017262997263,Mira-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row178,acetaminophen,blank,-0.1785275340080261,0.7015698847086544,RMX-2,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row244,acetaminophen,benzyl_fentanyl,-0.2484865635633468,0.6674068929411461,Pendar-2,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row294,ethanol,blank,-0.1063246726989746,0.7346153597655274,Agilent-3,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row302,ethyl_paraoxon,acetaminophen,-0.2377505600452423,0.6727773669370939,Agilent-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row304,ethanol,acetaminophen,-0.2718186676502228,0.6555856917194258,Agilent-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row305,ethyl_paraoxon,blank,-0.1729728579521179,0.7041948143316231,RMX-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row310,ethanol,4_nitrophenol,-0.2719150185585022,0.6555364615683288,RMX-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row312,ethanol,blank,-0.1437673717737198,0.7177728102138927,Mira-2,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session2_row392,4_nitrophenol,ethanol,-0.1676578372716903,0.7066939110636434,RMX-1,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row26,ethyl_paraoxon,ethanol,-0.2364663779735565,0.6734167674600389,RMX-1,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row35,ethanol,blank,-0.4204854965209961,0.5762205808576416,Mira-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row166,4_nitrophenol,ethyl_paraoxon,-0.1992443799972534,0.6916631575723341,RMX-1,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row167,4_nitrophenol,ethyl_paraoxon,-0.057439062744379,0.7556148128176821,Mira-2,H_SERS_H_Kit
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row261,blank,4_ANPP,-0.4627079665660858,0.5527370257478951,Mira-3,pSERS_Metrohm_silver
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row264,blank,benzyl_fentanyl,-0.2178963720798492,0.6825900153291709,Mira-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row301,4_ANPP,acetaminophen,-0.1728293150663375,0.7042624695725351,Mira-3,NRC_Canadian_SERS
nato_outer_o3__train_quality_pass__test_quality_pass,3,2718,quality_pass,derivative_1,cross_fitted_correctness_platt_from_negative_prototype_distance,session3_row311,blank,acetaminophen,-0.2698370516300201,0.6565974494273695,Mira-3,NRC_Canadian_SERS
