heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0177,0.001920981425223425,0.0009604907126117125,0.02736885791910382,0.9617839107829901,0.00820001186270799,33,5,4,3,3.0,0.2232239781648519,0.11560523509979248
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0178,0.002066385157674214,0.001033192578837107,0.025905231480856654,0.9642045147536592,0.00894828407892159,33,3,5,3,1.0,0.21254424299828029,0.15350046753883362
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0179,0.0032735840102495906,0.0016367920051247953,0.031113644863945817,0.95909184668072,0.009579214379524014,38,4,4,3,1.5,0.3102528684223833,0.08571967482566833
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0180,0.002409459683732944,0.001204729841866472,0.027243858757540623,0.9638356859266756,0.010011388979961079,43,5,5,3,1.0,0.27424191652132485,0.1205090880393982
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0181,0.003084503654580324,0.001542251827290162,0.030216862317508714,0.9604542908308833,0.008724564398040197,40,5,5,4,2.0,0.23186075683411184,0.12016558647155762
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0182,0.003913094339174807,0.0019565471695874035,0.03959368330562294,0.9344429020659986,0.008604094894336802,28,2,5,1,1.5,1.8903312507114611,0.015199244022369385
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0183,0.003064351114735108,0.001532175557367554,0.03028986052145663,0.9609427468359286,0.009374555565217244,44,4,5,3,1.5,0.4708301921275549,0.06872239708900452
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0184,0.003327381736625554,0.001663690868312777,0.02918116492200489,0.964998605119319,0.010046100343710609,49,5,4,2,1.0,0.6037541378385487,0.08495545387268066
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0185,0.002778515692362127,0.0013892578461810634,0.02875264384509346,0.9589064086207387,0.009482915707132113,34,4,5,3,2.0,0.22746888432760012,0.14092186093330383
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0186,0.001577062886833704,0.000788531443416852,0.02314067069127701,0.9683869737792077,0.008947446681559086,37,8,5,4,3.0,1.3727049551635324,0.0709274560213089
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0187,0.0016101576518572466,0.0008050788259286233,0.029126342116918863,0.9521214944936709,0.007781111040551748,24,5,4,3,0.0,0.18075549378780442,0.07279342412948608
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0188,0.0014319582443589008,0.0007159791221794504,0.024050927366820973,0.9672795849410815,0.008150699149285043,34,8,4,3,1.0,2.2596680060349437,0.03970678150653839
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0189,0.0033666775234691775,0.0016833387617345888,0.029141822384316583,0.9572881457701908,0.009215301341776337,36,6,4,3,2.5,0.27679426976777755,0.0813034176826477
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0190,0.00522019559492988,0.00261009779746494,0.03872731490185081,0.9232393655162088,0.00998334334098867,35,5,8,1,1.0,2.9228798296020804,0.03690993785858154
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0191,0.0031815370039918515,0.0015907685019959257,0.029422733727186852,0.9594605870028846,0.011486870213411748,59,6,7,4,2.0,0.21439084042748607,0.10433706641197205
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0192,0.003717464007662727,0.0018587320038313635,0.030098051999595584,0.9634590502232075,0.008882377397801195,36,6,4,3,3.5,0.5744212376311603,0.06724858283996582
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0193,0.003928468042879527,0.0019642340214397636,0.02794604677144036,0.9547819691817199,0.009753490404691548,36,3,5,3,1.0,0.9389692536851484,0.1848376989364624
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0194,0.0019279051330302283,0.0009639525665151141,0.033130145185432884,0.9383355218947933,0.007262100916289325,24,3,4,3,2.0,0.24033548695464624,0.18922853469848633
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0195,0.002273187826336768,0.001136593913168384,0.02607618333297439,0.9627103064220177,0.008887249703428617,38,4,5,2,1.0,0.9729598088627998,0.02923443913459778
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0196,0.003022592935462257,0.0015112964677311284,0.028456156417528772,0.9551589376666363,0.010421250547681535,45,7,5,3,1.0,0.8023632563013602,0.08022123575210571
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0197,0.0019346404235588235,0.0009673202117794117,0.028489018845030602,0.953473037779724,0.00849790223790998,30,3,5,2,4.0,0.7418642246819597,0.07186684012413025
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0198,0.003680532203257424,0.001840266101628712,0.034452894595894186,0.9363353758801874,0.009155080005127405,31,3,7,2,2.0,0.604751013114479,0.05601543188095093
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0199,0.003027841407516737,0.0015139207037583684,0.03317207392326357,0.9458164031586981,0.008594292875911508,32,4,4,3,1.5,0.38094641706441934,0.13328301906585693
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0453,0.005920480552516251,0.0029602402762581256,0.04020126228657289,0.9181418560380347,0.00961479618746255,38,8,8,3,1.0,0.5623647926157334,0.059881582856178284
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0454,0.003907562504404699,0.0019537812522023496,0.03082068486559612,0.9671087441343217,0.009866111680333103,42,3,4,1,1.0,1.086856528412254,0.06488513946533203
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0455,0.0028427988894297405,0.0014213994447148702,0.04454184171785209,0.9570539936297241,0.004414172606442922,17,6,5,3,1.0,0.09605197746400944,0.018183179199695587
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0456,0.003395338167778089,0.0016976690838890445,0.03716472715010164,0.9452812106567122,0.01019542284243341,38,7,5,2,1.0,0.350608727976752,0.008089005947113037
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0457,0.004693087775089952,0.002346543887544976,0.040121054332698296,0.9375941415729325,0.010700130607334098,43,5,7,4,3.0,0.6708081984119103,0.14940807223320007
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0458,0.004551404443245038,0.002275702221622519,0.036022425724505196,0.9545808606580364,0.009611322994876121,34,2,5,1,3.0,0.923609290240649,0.18660028278827667
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0459,0.005246903459779643,0.0026234517298898215,0.040117079418071945,0.9400308532880188,0.01023439691268972,36,5,7,2,3.0,0.6512310085319418,0.049024879932403564
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0460,0.004451775724489218,0.002225887862244609,0.0353955060543523,0.9453586813965955,0.01039631891463484,38,5,9,3,3.0,0.4331693636367989,0.1382630467414856
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0461,0.004122937964083871,0.0020614689820419355,0.033080544145491136,0.9613550578928319,0.009516676482079284,44,4,6,2,1.0,1.773006306043969,0.016425058245658875
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0462,0.002249203056201303,0.0011246015281006516,0.02608021940849264,0.9628432567175694,0.008141498509794474,25,9,9,7,1.0,0.627632397370191,0.11980140209197998
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0463,0.004473148885348147,0.0022365744426740735,0.03614983676959501,0.9549398962930282,0.009589623061807028,40,3,5,1,1.0,1.4400538356924057,0.037300318479537964
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0464,0.002968485386326449,0.0014842426931632245,0.04351689478213662,0.9197724878653832,0.008271387621228183,19,4,4,2,3.5,0.3472986686783133,0.07979419827461243
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0465,0.0025974920573834303,0.0012987460286917152,0.04921221301084454,0.9387047294655545,0.0044038260756393095,13,7,5,5,2.0,0.367196665277101,0.05891914665699005
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0466,0.002022515748070696,0.001011257874035348,0.03876100266446531,0.9447465885100603,0.006414703907045935,20,9,6,5,1.0,0.10868186842787653,0.0478438138961792
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0467,0.004298346233628775,0.0021491731168143875,0.038927463063104975,0.9435203411519019,0.009471593586994068,29,5,5,2,2.0,0.4970998044502346,0.05280047655105591
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0468,0.002533457802208595,0.0012667289011042975,0.031875058881698407,0.9544435822880781,0.00594613967263805,16,9,5,5,1.0,0.3533236486976443,0.028770804405212402
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0469,0.002564295512813331,0.0012821477564066656,0.06278323283273318,0.920228908228222,0.004436830985692463,12,6,5,5,1.5,0.09364356699613569,0.07746776193380356
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0470,0.0016018481567831317,0.0008009240783915659,0.038199121956851156,0.9472659782223678,0.005892262648391936,14,8,5,5,1.0,0.1620867776057302,0.027462512254714966
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0471,0.003926608711379118,0.001963304355689559,0.03830918937347699,0.9456405406171287,0.008958210657084627,33,5,6,3,3.0,0.4275856773183573,0.11908864974975586
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0472,0.003844929515193074,0.001922464757596537,0.039440100321771185,0.9461688833461872,0.008025323949321839,25,3,4,2,1.0,0.46926670762597567,0.11561116576194763
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0473,0.0046845017515335045,0.0023422508757667522,0.03573940179398286,0.9487767984603985,0.011147845863763776,51,5,6,1,1.0,1.5360225070594011,0.07191586494445801
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0474,0.005484540581480289,0.0027422702907401444,0.038822081028668895,0.9370599845526978,0.01134767266921699,48,4,7,3,1.5,0.5312272533612936,0.2115875780582428
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0475,0.004496558184411849,0.0022482790922059245,0.03994216197150972,0.9430928931232616,0.009332726575168116,36,5,5,2,3.0,0.7193966827672933,0.09278589487075806
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0476,0.004658377322261278,0.002329188661130639,0.03977147259235999,0.9387350550393382,0.01100308643986604,49,5,6,2,1.0,0.665280612236898,0.06839925050735474
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,2718,poster_row_0477,0.003649147984571527,0.0018245739922857634,0.04585831982768402,0.9259402432732619,0.010073785581625997,33,8,6,2,2.0,0.22758829823953952,0.03610648214817047
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0150,0.003151477590840373,0.0015757387954201865,0.030525823713539665,0.962423849952295,0.007274634503846755,17,3,4,2,0.0,0.7822668097025961,0.10550421476364136
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0151,0.0054110683310951355,0.0027055341655475677,0.03696000514909836,0.9403593733524325,0.008536133941795145,30,2,3,1,1.5,0.4487827382778471,0.16863177716732025
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0152,0.002492089176117627,0.0012460445880588134,0.04162197456914524,0.9761475849725609,0.00440591875197632,5,1,1,1,1.0,0.02644631510924454,0.016984812915325165
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0153,0.0052608798244278806,0.0026304399122139403,0.037781468999544376,0.9224886466239212,0.008488472642243974,23,4,6,3,2.0,0.5520673443836176,0.03398671746253967
Ag,400-1800_common,poster,poster_holdout_Ag,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,minimal_minmax,clean,four25_then_fixed,0.25,3141,poster_row_0154,0.0036810292591758493,0.0018405146295879247,0.031777865662675105,0.9454447824858145,0.00947404523845762,35,5,6,2,2.0,0.5789520142079889,0.05576890707015991
