evaluation_subset,domain_protocol,domain_type,heldout_domain,n_train,n_test_partition,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,beta_target,seed,observation_uid,mse,smooth_l1,spectral_angle,pearson_correlation,first_derivative_mae,reference_peak_count,matched_peak_count,repeatable_reference_peak_count,repeatable_matched_peak_count,median_peak_shift_cm1,median_absolute_relative_peak_width_change,median_absolute_peak_prominence_change
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row209,0.006951498921806941,0.0034757494609034705,0.19029074596936685,0.6763703011012474,0.011616519415485008,41,4,1,1,3.0,3.773416113989392,0.10927699180319905
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row218,0.0013580564595597078,0.0006790282297798539,0.052818460511207935,0.9676455197714616,0.006297437426234995,11,9,6,6,1.0,0.08599369271611502,0.05911501497030258
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row230,0.0030819322680250656,0.0015409661340125328,0.06485861847580825,0.9637295025283489,0.004343359386215785,11,8,0,0,1.0,0.13046703502046203,0.061828435893403366
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row231,0.003110648672555544,0.001555324336277772,0.0812316332594293,0.9599806570136419,0.0017243269077568714,2,0,0,0,,,
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row232,0.0010803143553553842,0.0005401571776776921,0.041855748966796016,0.98729931020743,0.002646389448449814,10,9,6,6,2.0,0.12918435717532722,0.03220401844009757
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row233,0.0023521746701136727,0.0011760873350568364,0.06676752449898946,0.9698664360563061,0.002099901971939419,4,0,0,0,,,
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row242,0.0005648765588461136,0.0002824382794230568,0.03250568154140029,0.9937361906299862,0.0016687204751204782,4,3,0,0,3.0,0.16741750819968843,0.0326487313141115
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row243,0.006630130333787221,0.0033150651668936103,0.10816091404632763,0.9217238272415753,0.0062595647385543475,10,2,0,0,3.0,0.1676090292889267,0.09747018525376916
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row244,0.0007980309649194724,0.0003990154824597362,0.03544318906636491,0.9911288397306766,0.002385317845868745,8,4,1,0,2.0,0.2681709496750438,0.009600002318620682
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row245,0.0011844218957881257,0.0005922109478940629,0.04693394937371132,0.9863465445403844,0.002899440830268369,8,1,1,0,4.0,0.003820626669611537,0.027687040739692748
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session1_row246,0.001871020822863995,0.0009355104114319975,0.053760610885626496,0.96316754257622,0.012911262333925281,43,13,6,6,2.0,0.19165318671586593,0.029955781996250153
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row499_scan4214,0.017133497280487228,0.008566748640243614,0.1260688490665962,0.6331254519020082,0.00820496145103659,22,5,4,1,1.0,0.07205019620960118,0.07198745012283325
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row499_scan4213,0.021384067358403692,0.010692033679201846,0.15632558482307635,0.5926243324298509,0.008633868486753533,25,6,4,1,3.0,0.41497097266364963,0.0718802846968174
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row500,0.004454818503506541,0.0022274092517532706,0.10987043523079745,0.9298485536794813,0.005880047127461694,10,1,1,0,5.0,0.7147221987497027,0.8303489908576012
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row501,0.0004814491610092211,0.00024072458050461055,0.06002281578033014,0.9757440693293491,0.0031006729782425933,9,8,3,3,0.5,0.12583502022549845,0.03175615705549717
quality_pass,domain_and_sample,sensor_family,GaN_polymer,430,18,domain,domain__quality_pass__domain_and_sample__sensor_family__GaN_polymer,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,3141,session3_row502,0.002494248924761685,0.0012471244623808424,0.059397260023072655,0.9778012936975181,0.004432517164469962,12,6,1,1,3.0,0.24397313569475382,0.028508918709121644
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row188,0.0249752039061179,0.01248760195305895,0.15326519810032183,0.537007362435011,0.024481667477105343,85,18,6,3,2.0,1.3241106480000093,0.09380621835589409
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row191,0.01816166446460023,0.009080832232300115,0.22393153959852763,0.610725056331317,0.010656186215845602,11,3,8,2,3.0,0.3077698444683841,0.27852433174848557
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row199,0.019753367291764568,0.009876683645882284,0.2280298892813422,0.6166072422603577,0.009819689213888653,10,4,7,2,3.0,0.3923729172374847,0.28858998976647854
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row210,0.024063194901393394,0.012031597450696697,0.20483550016102084,0.6465026093707958,0.0148645838763332,26,10,9,3,2.0,0.8541142959859646,0.06017553620040417
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row211,0.022663271285567527,0.011331635642783763,0.1691348296694532,0.4742477099940616,0.02825544448702463,104,20,4,2,3.0,1.9217180307317696,0.0644410103559494
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row214,0.0171978827686881,0.00859894138434405,0.14811813908413948,0.8239003639141719,0.008964713767303952,10,3,6,2,4.0,0.8018150223711424,0.0428268532268703
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row215,0.018469051149764912,0.009234525574882456,0.20960691229328465,0.6524969802161815,0.011620740217289755,14,5,5,3,3.0,0.2800604135077769,0.21830710768699646
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row222,0.008655294833601288,0.004327647416800644,0.13080908960890564,0.8585707023260296,0.0055741082620806995,11,2,7,2,3.0,2.0576729447177775,0.1704816590063274
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row223,0.026414678133595524,0.013207339066797762,0.23697089608633998,0.6004568987203878,0.00870516742350966,10,4,7,3,3.5,0.4420936992276615,0.18206911871675402
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row224,0.0112514349726827,0.00562571748634135,0.19053573006669783,0.6817085358882791,0.007321575543527225,12,4,2,1,2.5,0.5832185552354967,0.16913213999941945
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row225,0.004349328165883845,0.0021746640829419226,0.09519810403696663,0.9386431592222833,0.0029983548787173016,2,0,0,0,,,
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row226,0.014436726530246597,0.0072183632651232985,0.1643833171351081,0.7687976755921747,0.007820178101371441,13,3,2,0,2.0,0.7954431288156556,0.09931488148868084
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row227,0.005415088363417879,0.0027075441817089397,0.10258452058235232,0.9271527685995263,0.0029426492193514214,1,1,0,0,2.0,0.8383623266029494,0.28461190027883276
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row228,0.024812761402243047,0.012406380701121524,0.22172985645374155,0.6514347203779883,0.008794621546029313,10,4,6,2,4.0,0.4513353525920353,0.15444712399039418
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row229,0.011346580345681022,0.005673290172840511,0.12596683928758545,0.8499314183438645,0.007520278859550931,12,3,7,2,3.0,0.3300253992744884,0.09033042192459106
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row234,0.02712435613847518,0.01356217806923759,0.22705024393685463,0.6331432915688917,0.009145343964669986,10,5,6,4,2.0,0.4595317069778523,0.3274187759961933
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row235,0.026472706904563,0.0132363534522815,0.23555470350963414,0.598696988164477,0.008709912472196655,10,5,4,2,2.0,0.495185935168442,0.08235512708779424
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row236,0.006512390575426347,0.0032561952877131735,0.134711411363165,0.866759803468009,0.0046372107794741164,11,1,2,1,0.0,0.22569749810732953,0.09246930154040456
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row237,0.009875682355312942,0.004937841177656471,0.12653370763465308,0.8526053922266822,0.006381187347495662,13,3,3,1,4.0,0.4238376759145662,0.1828616838902235
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row238,0.003383189093142751,0.0016915945465713754,0.07449500853017108,0.9628435132202018,0.003596328762734109,9,5,1,0,3.0,0.2554961226038193,0.02181209996342659
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row239,0.03232763104435427,0.016163815522177136,0.23638378901593862,0.6006674930617035,0.010551673771821828,11,4,8,3,2.0,0.2043071643742348,0.1839089449495077
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row240,0.002083703925473094,0.001041851962736547,0.06134151313568925,0.9776198394909007,0.004269086821877864,10,2,0,0,2.0,1.4023143836622087,0.06537700875196606
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row241,0.0030997409757297437,0.0015498704878648718,0.07115690715497097,0.9695383457277766,0.003068407457363459,7,4,0,0,2.5,0.36380328560032693,0.020434538484551013
quality_pass,domain_and_sample,sensor_family,H_SERS_H_Kit,344,104,domain,domain__quality_pass__domain_and_sample__sensor_family__H_SERS_H_Kit,,vae_adequacy,base_maxpool__z64__spectral_composite__beta0p25__constant_lr__e500,arpls_minmax,clean,four25_then_fixed,0.25,1729,session1_row250,0.023088146826302162,0.011544073413151081,0.2157490501806475,0.6591616557627443,0.010105641731061042,14,7,7,4,2.0,0.3697339186923724,0.10867354506626725
