epoch,beta,train_loss,train_reconstruction_loss,train_kl_unnormalized,train_kl_normalized,heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,kl_schedule,seed,fixed_epoch_count
12,0.88,0.031099877953529358,0.025914820581674575,8.254846801757813,0.005892110493760038,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
13,0.96,0.030988182425498962,0.025077803283929823,8.625460414886474,0.006156645549526391,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
14,1.0,0.029521093964576722,0.023943917453289033,7.813624114990234,0.005577176384718226,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
15,1.0,0.028679558858275413,0.023284750580787657,7.55812671661377,0.005394808505791413,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
16,1.0,0.028091423362493515,0.022636796236038207,7.641932487487793,0.005454627043174727,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
17,1.0,0.02741350844502449,0.02230509288609028,7.156890487670898,0.0051084157656466084,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
18,1.0,0.02692471206188202,0.021842387691140174,7.120335998535157,0.0050823240532013965,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
19,1.0,0.026226231008768083,0.02064438372850418,7.820167808532715,0.005581847115298155,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
20,1.0,0.026293454617261888,0.021615493595600128,6.553822917938232,0.004677960683753199,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
21,1.0,0.025444935858249664,0.020298564434051515,7.210066833496094,0.005146371758384078,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
22,1.0,0.024951632618904113,0.019573450833559037,7.534832305908203,0.0053781815174219864,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
23,1.0,0.02446524553000927,0.019821793287992478,6.505476551055908,0.004643452213458892,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
24,1.0,0.024434624537825585,0.019516621679067613,6.890122604370117,0.004918003286488307,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
25,1.0,0.023654537051916124,0.018964671790599824,6.570501670837403,0.004689865575187297,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
26,0.0,0.01813575632870197,0.01813575632870197,7.289813957214355,0.005203293331345007,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
27,0.08,0.017537202090024948,0.016653624176979066,15.473666381835937,0.011044729751488892,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
28,0.16,0.017424991205334663,0.014807684123516083,22.917793045043947,0.01635816776948176,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
29,0.24,0.018041516244411467,0.01380409799516201,24.735931854248047,0.01765591138775735,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
30,0.32,0.018003332540392877,0.013594131581485272,19.304033966064452,0.013778753723100966,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
31,0.4,0.01784063905477524,0.013414798565208911,15.501505432128907,0.011064600593953538,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
32,0.48,0.018400223255157472,0.014348804987967013,11.82507843017578,0.008440455696056946,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
33,0.56,0.01804349698126316,0.013834313154220582,10.530476608276366,0.007516400148662646,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
34,0.64,0.018346013724803923,0.013596239611506461,10.397552680969238,0.007421522256223581,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
35,0.72,0.018394543528556823,0.013101576939225196,10.29923080444336,0.007351342472836088,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
36,0.8,0.018106861561536788,0.012789730913937092,9.311625099182129,0.006646413347025074,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
37,0.88,0.018459993302822112,0.013045786507427692,8.619663200378419,0.006152507637671962,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
38,0.96,0.018864055052399634,0.013026969246566296,8.51849723815918,0.006080297814531891,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
39,1.0,0.018461857065558432,0.012695511057972907,8.078650321960449,0.005766345697330799,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
40,1.0,0.01875151112675667,0.013377883359789849,7.528452167510986,0.005373627528558877,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
41,1.0,0.018602301329374314,0.012950791306793689,7.917765846252442,0.00565151024000888,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
42,1.0,0.018889262899756433,0.013299715742468833,7.830955619812012,0.005589547194726633,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
43,1.0,0.018225770741701126,0.013107462488114834,7.170750141143799,0.0051183084519227685,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
44,1.0,0.017775809839367867,0.01228975497186184,7.6859625053405765,0.005486054607666364,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
45,1.0,0.0173900156468153,0.011873571574687958,7.72853759765625,0.005516443681410599,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
46,1.0,0.017285953983664514,0.012405343912541866,6.837734031677246,0.00488060958720717,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
47,1.0,0.018060873076319695,0.013796284832060336,5.974688396453858,0.0042645884342996845,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
48,1.0,0.016959474235773087,0.011916802898049354,7.064782466888428,0.005042671282575608,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
49,1.0,0.017165381163358688,0.01108666829764843,8.516276779174804,0.0060787129044788035,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
50,1.0,0.01675938531756401,0.011219988316297532,7.760694808959961,0.005539396723026382,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
51,0.0,0.011791662573814391,0.011791662573814391,7.67610315322876,0.005479017239991977,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
52,0.08,0.010748260207474231,0.010086750760674477,11.584687423706054,0.008268870395222023,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
53,0.16,0.010969944670796395,0.008878415413200856,18.313953704833985,0.013072058318939319,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
54,0.24,0.012138559445738793,0.008367377109825611,22.01427894592285,0.015713261203371055,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
55,0.32,0.01286462988704443,0.00804755512624979,21.089756546020507,0.015053359419001076,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
56,0.4,0.013609168082475663,0.00845893869176507,18.038680114746093,0.012875574671481866,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
57,0.48,0.014230711162090301,0.009261637441813946,14.503485488891602,0.010352238036325198,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
58,0.56,0.014224158897995949,0.00952402625232935,11.758725051879884,0.008393094255446027,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
59,0.64,0.01404415424913168,0.0091728924959898,10.663496780395509,0.0076113467383265585,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
60,0.72,0.014689729809761047,0.009695411585271358,9.71811004638672,0.006936552495636488,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
61,0.8,0.015278398096561431,0.010243180133402347,8.8179248046875,0.006294021987642755,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
62,0.88,0.015489776134490967,0.01022264800965786,8.385507411956787,0.00598537288505124,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
63,0.96,0.015850319266319274,0.010482284873723983,7.833976173400879,0.0055917031930056245,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
64,1.0,0.015691034495830536,0.01016135711222887,7.747078170776367,0.005529677495200834,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
65,1.0,0.01631035566329956,0.010871732532978058,7.619511013031006,0.005438623135639547,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
66,1.0,0.015724768936634062,0.010319007337093353,7.573472061157227,0.005405761642510511,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
67,1.0,0.015588789209723473,0.010354104340076447,7.333793449401855,0.005234684831835729,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
68,1.0,0.016305352821946145,0.011448482535779476,6.804475059509278,0.00485687013526715,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
69,1.0,0.016014526784420013,0.011069993786513806,6.927290668487549,0.004944532953952569,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
70,1.0,0.015454489327967167,0.010143117904663086,7.441230964660645,0.005311371138230296,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
71,1.0,0.0154659952968359,0.010255018435418605,7.30057876586914,0.005210976992055061,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
72,1.0,0.016063915193080903,0.011177716962993144,6.845563793182373,0.004886198282071644,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
73,1.0,0.01545395776629448,0.010227873921394348,7.321743659973144,0.00522608398285021,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
74,1.0,0.01597648821771145,0.010827947296202184,7.2131056976318355,0.005148540826289676,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
75,1.0,0.015366147086024285,0.010391590520739555,6.969354171752929,0.00497455686777511,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
76,0.0,0.010031634420156478,0.010031634420156478,6.9255092811584475,0.004943261442654138,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
77,0.08,0.009898201897740364,0.00930765327066183,10.341978836059571,0.007381854986480778,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
78,0.16,0.01064775176346302,0.008761780969798565,16.51402900695801,0.011787315493902932,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
79,0.24,0.010656713470816613,0.0074286477267742155,18.8438362121582,0.013450275668920915,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
80,0.32,0.011811072155833244,0.0074602110683918,19.048614959716797,0.01359644179851306,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
81,0.4,0.012201750986278057,0.006987094022333622,18.264335479736328,0.01303664202693528,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
82,0.48,0.012497088238596916,0.007141060829162597,15.632906227111816,0.011158391311286093,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
83,0.56,0.013119191750884057,0.008512998931109905,11.52370719909668,0.008225344182081856,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
84,0.64,0.012974541932344437,0.00873413972556591,9.282505302429199,0.006625628338636116,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
85,0.72,0.013965518884360791,0.009404474720358848,8.875031700134278,0.006334783511873146,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
86,0.8,0.013764214776456356,0.008617525566369294,9.01313949584961,0.0064333615245179224,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
87,0.88,0.014376607909798621,0.009550048857927323,7.684101829528808,0.005484726502161891,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
88,0.96,0.01512199055403471,0.01044569630175829,6.824466934204102,0.004871139853107853,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
89,1.0,0.014725873842835427,0.009757254589349031,6.961035842895508,0.004968619445321561,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
90,1.0,0.01507027141749859,0.00987699095159769,7.275785522460938,0.005193280173062768,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
91,1.0,0.014805771186947822,0.009665444158017636,7.201598262786865,0.0051403270969213885,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
92,1.0,0.014626818299293519,0.009952979013323784,6.548049087524414,0.004673839462901081,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
93,1.0,0.014839148372411728,0.009909805878996848,6.9060085678100585,0.004929342303932947,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
94,1.0,0.014541971832513809,0.009331492334604263,7.299881515502929,0.00521047931156526,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
95,1.0,0.014985631108283997,0.00981615524739027,7.242435493469238,0.005169475726958771,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
96,1.0,0.014560867920517922,0.009432145915925503,7.185339641571045,0.005128722085346927,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
97,1.0,0.01491844154894352,0.00966845043003559,7.355237503051757,0.005249991079979841,Ag,400-1800_common,poster,poster_holdout_Ag,,vae,c8x16_z64_spectral_composite_beta1_cyclical_4,minimal_minmax,clean,cyclical_4,3141,100
